SeqId,BubbleSortNComp,BubbleSortTns,InsertionSortNComp,InsertionSortTns,MergeSortNComp,MergeSortTns,QuickSortNComp,QuickSortTns,QuickSortRandomNComp,QuickSortRandomTns,HeapSortNComp,HeapSortTns,
seq_400_66,79800,598957,40524,158282,2966,94049,686873,37287,679132,38520,5702,51797,
seq_400_67,79800,603286,39509,152904,2962,92594,688605,35916,681353,41960,5727,52259,
seq_400_68,79800,549157,39083,167888,2967,102739,690465,37203,683194,40725,5692,51647,
seq_400_69,79800,551687,40390,156204,2966,99856,692138,37120,684859,40397,5694,51934,
seq_400_70,79800,697139,40628,254039,2951,173561,694267,83394,686563,85253,5697,92278,
seq_400_71,79800,689425,40763,348452,2955,274937,696391,65242,688387,78288,5701,84340,
seq_400_72,79800,870783,43319,266735,2961,174830,697952,46907,690703,64973,5712,74728,
seq_400_73,79800,639352,40781,161674,2965,106861,699997,39141,692571,41759,5726,53048,
seq_400_74,79800,602336,40333,240029,2970,119695,701726,37298,694924,44798,5716,54470,
seq_400_75,79800,590566,41506,160561,2949,109749,703620,37966,697055,67621,5721,52238,
seq_400_76,79800,566967,40619,156855,2971,96407,705655,37535,698591,39034,5707,51830,
seq_400_77,79800,610119,41337,160273,2959,100055,707256,35989,700379,41353,5715,51895,
seq_400_78,79800,544294,39879,154271,2979,94427,708823,36145,702386,40383,5706,51246,
seq_400_79,79800,576895,38444,148229,2953,129343,710532,39608,704155,39434,5707,51976,
seq_400_80,79800,556940,38972,151208,2962,95671,712327,37653,706315,41705,5732,51843,
seq_400_81,79800,541022,36637,143041,2939,100359,713877,36451,708245,42312,5757,52399,
seq_400_82,79800,573511,40022,154862,2945,96675,715988,38668,709938,39847,5731,50964,
seq_400_83,79800,583558,40644,157133,2950,95477,717726,36192,711550,39639,5705,51183,
seq_400_84,79800,598657,40376,156139,2944,96020,719996,38707,713031,38948,5697,51981,
seq_400_85,79800,572719,40049,157712,2966,102759,721876,38784,715034,45058,5692,56910,
seq_400_86,79800,581331,41181,159017,2966,98262,723756,37219,716877,41286,5692,51966,
seq_400_87,79800,533997,40398,187312,2967,179326,725338,37517,718490,40559,5708,51563,
seq_400_88,79800,537693,39628,177905,2970,110118,727354,38182,720010,40154,5707,52019,
seq_400_89,79800,587150,39471,186863,2959,132998,729185,37262,721916,42301,5708,51999,
seq_400_90,79800,588996,39832,154158,2963,98577,731049,37317,723625,40363,5700,52912,
seq_400_91,79800,560854,38462,149203,2970,100886,732789,36759,725363,40251,5707,51628,
seq_400_92,79800,546541,41464,158931,2978,98114,734541,37135,726952,40342,5684,51098,
seq_400_93,79800,599337,40150,154999,2983,95923,736412,38036,728780,41586,5699,50949,
seq_400_94,79800,575200,39516,152053,2979,107501,737790,35233,730247,39019,5743,62665,
seq_400_95,79800,585181,38950,151916,2971,105897,740051,37951,731783,39066,5697,52091,
seq_400_96,79800,591678,39835,153138,2952,96190,741837,37047,733688,39317,5710,51473,
seq_400_97,79800,593408,37962,152244,2972,106843,743798,39632,735677,42515,5715,56298,
seq_400_98,79800,623072,40016,258346,2963,107174,745250,37542,737857,43110,5685,52705,
seq_400_99,79800,564853,39678,155471,2955,107864,746954,37568,739602,41749,5693,51840,
seq_450_0,101025,719128,49037,188370,3415,111159,748867,42246,741260,45567,6584,59698,
seq_450_1,101025,792192,51821,237723,3403,259580,750698,52421,743212,60995,6566,65680,
seq_450_2,101025,730214,50846,196680,3391,116555,752680,43388,745164,48315,6541,59786,
seq_450_3,101025,890523,48806,306150,3402,116935,754531,41692,747390,47279,6575,59591,
seq_450_4,101025,713653,51022,198440,3399,114094,756837,46264,749377,49523,6559,62612,
seq_450_5,101025,691459,48547,186917,3410,113335,758712,40576,751397,46930,6578,59576,
seq_450_6,101025,799054,49066,313487,3403,151440,760742,45488,753590,58160,6584,66979,
seq_450_7,101025,795086,50881,195485,3391,117021,762958,43118,755329,45431,6550,59781,
seq_450_8,101025,795167,49677,192033,3400,112565,764838,41498,757400,46851,6576,59708,
seq_450_9,101025,868115,50099,193956,3379,113943,767174,44339,759585,49589,6605,60456,
seq_450_10,101025,731047,52142,200541,3429,111721,768963,42651,762214,50602,6567,59621,
seq_450_11,101025,764765,49701,191348,3428,108594,771178,42916,764694,48015,6568,58693,
seq_450_12,101025,720975,52213,204228,3402,140120,773050,42046,766779,47287,6550,60104,
seq_450_13,101025,738283,50997,197047,3393,111541,775025,43653,769094,47992,6533,60026,
seq_450_14,101025,914898,50518,197611,3393,151936,777166,45517,770841,47236,6549,60557,
seq_450_15,101025,786029,51341,197933,3390,114966,778919,42210,773087,47390,6574,60725,
seq_450_16,101025,700604,52947,204611,3409,125717,781396,46595,775565,48679,6529,60755,
seq_450_17,101025,772135,49531,191956,3420,116271,783089,41915,777376,47786,6585,61600,
seq_450_18,101025,744821,48349,191913,3391,120853,785190,45320,779083,45519,6585,64343,
seq_450_19,101025,721425,50747,194317,3424,116104,787046,41186,781485,50521,6570,59144,
seq_450_20,101025,782054,51095,198979,3397,115156,789016,42168,783211,45614,6578,59806,
seq_450_21,101025,757220,50030,192774,3423,115403,790868,42671,784955,46354,6579,60827,
seq_450_22,101025,714575,47663,185997,3394,113064,793034,44319,786805,45682,6604,60508,
seq_450_23,101025,914682,49652,191487,3394,116004,795136,43480,789310,52350,6550,60723,
seq_450_24,101025,719120,51730,202957,3429,113395,797046,42154,791435,47436,6573,59690,
seq_450_25,101025,755357,48690,193507,3414,114721,798750,43047,793993,51043,6539,61945,
seq_450_26,101025,762445,50561,195859,3402,118038,800631,42830,795877,46951,6556,60215,
seq_450_27,101025,732976,52444,202313,3415,135265,802480,42121,797937,47028,6564,61430,
seq_450_28,101025,1066673,51813,211871,3383,113203,804457,42712,799837,47496,6542,60002,
seq_450_29,101025,1138584,52301,396046,3412,121566,806656,44527,802422,49620,6528,59807,
seq_450_30,101025,680008,48770,189040,3408,116349,808888,43731,804463,48181,6547,61279,
seq_450_31,101025,711099,46676,181036,3413,147539,811209,45694,806440,46943,6591,59279,
seq_450_32,101025,901927,51932,202835,3422,113465,813429,44995,808432,47128,6590,59288,
seq_450_33,101025,809270,47473,320642,3404,112352,815277,42292,810564,53740,6593,73971,
seq_450_34,101025,1136016,50284,391734,3402,229706,817766,63790,813115,78688,6575,83134,
seq_450_35,101025,834200,50305,343988,3396,217651,819684,142971,815152,46143,6545,59598,
seq_450_36,101025,750814,51020,196239,3389,114908,821792,42714,817321,48109,6559,59326,
seq_450_37,101025,1086389,50195,232359,3409,163612,823853,43725,819100,70521,6576,59777,
seq_450_38,101025,784757,50646,194228,3428,113713,826137,44931,821419,57563,6577,59435,
seq_450_39,101025,698591,50375,193715,3406,112880,827897,42626,823397,46537,6558,59201,
seq_450_40,101025,773236,50719,195550,3419,167936,829678,42341,825217,46144,6558,61029,
seq_450_41,101025,747820,50854,209758,3410,119162,831399,53498,827133,45606,6613,60498,
seq_450_42,101025,784039,51644,200781,3395,115189,834327,46905,829048,47646,6530,59945,
seq_450_43,101025,688315,50443,192864,3388,114794,836182,41274,830942,45778,6533,59805,
seq_450_44,101025,743462,52020,226352,3412,109394,838255,42143,832779,45454,6559,59140,
seq_450_45,101025,822914,47208,214221,3404,132005,840385,44984,835722,50670,6605,60133,
seq_450_46,101025,772975,49186,188410,3395,112240,842065,40281,837979,48763,6541,59391,
seq_450_47,101025,714423,51960,199478,3385,171276,844644,45013,840176,45987,6522,58096,
seq_450_48,101025,779242,51839,198776,3405,104497,846427,41176,841897,45462,6571,58700,
seq_450_49,101025,710017,49676,190000,3427,107245,848075,39500,844074,46259,6562,58881,
seq_450_50,101025,766331,48986,187382,3381,106138,850027,41507,846137,46582,6553,58483,
seq_450_51,101025,725626,49611,190719,3422,110305,851908,42126,848441,48322,6548,58888,
seq_450_52,101025,718827,51678,197293,3397,106497,853951,41918,850567,46274,6576,58726,
seq_450_53,101025,762726,50390,192575,3400,104209,856063,42319,852310,43714,6540,58516,
seq_450_54,101025,761499,51289,197222,3407,127610,858221,51085,854433,52555,6581,60283,
seq_450_55,101025,767501,49924,192029,3401,108303,860246,41894,856563,45758,6553,59129,
seq_450_56,101025,854156,46039,178573,3395,114646,862904,45164,858439,46507,6544,59460,
seq_450_57,101025,791028,49616,290871,3400,116489,864815,41308,860716,48209,6546,58787,
seq_450_58,101025,743763,52614,201946,3401,119430,867137,44218,862572,47398,6549,58371,
seq_450_59,101025,752442,53800,205034,3421,105850,868986,40766,864592,45901,6553,59639,
seq_450_60,101025,760830,52280,200538,3419,117893,871013,41408,866950,47110,6527,59014,
seq_450_61,101025,775833,50220,191967,3425,106511,873202,41931,868773,46093,6565,59014,
seq_450_62,101025,710115,49343,191097,3409,117666,875393,43227,871031,77619,6592,60289,
seq_450_63,101025,1097780,53939,209215,3396,125134,877076,42686,873093,50026,6492,59763,
seq_450_64,101025,697577,52996,203433,3407,115684,878944,42453,875077,46258,6567,59097,
seq_450_65,101025,743979,50051,192363,3377,105806,880635,42257,877201,45894,6552,59051,
seq_450_66,101025,727526,50925,200024,3394,110577,882324,41595,879551,47743,6558,59319,
seq_450_67,101025,781598,50499,195597,3414,119506,884813,44232,881733,47132,6553,59245,
seq_450_68,101025,812758,49656,244642,3392,156300,886973,45113,883526,84903,6564,64012,
seq_450_69,101025,858480,49357,192094,3407,123163,889263,45042,885684,48348,6549,61409,
seq_450_70,101025,822527,52365,202036,3410,134247,891254,41876,887431,46319,6533,58517,
seq_450_71,101025,799514,52254,199433,3403,104576,893424,41970,889670,45238,6582,58737,
seq_450_72,101025,758335,50493,194557,3401,136660,895685,42516,891763,46178,6593,59662,
seq_450_73,101025,716392,51123,196309,3415,117315,897692,41330,893685,46284,6571,59423,
seq_450_74,101025,864355,49773,191172,3395,121472,899797,42768,895685,49306,6544,59867,
seq_450_75,101025,709814,49694,191269,3405,115305,901896,41305,898097,47306,6592,59684,
seq_450_76,101025,719337,48977,188523,3404,105829,903777,41687,899880,45654,6539,58757,
seq_450_77,101025,703012,47674,182634,3410,106680,905688,42250,901723,45559,6553,59496,
seq_450_78,101025,728176,50105,192455,3395,109561,907673,43153,903606,44742,6549,58046,
seq_450_79,101025,712150,52220,200286,3427,111227,910313,46753,905738,46514,6529,65863,
seq_450_80,101025,744175,51707,198528,3408,117135,912263,41472,907501,46373,6588,60481,
seq_450_81,101025,750132,52534,201851,3400,113983,914401,41519,909870,48218,6562,59502,
seq_450_82,101025,701914,48870,187007,3408,115318,916275,44930,912665,50670,6567,58400,
seq_450_83,101025,718152,49749,190598,3409,114449,918414,43450,914733,47206,6568,60091,
seq_450_84,101025,698196,48539,186128,3399,107489,920581,43194,916517,45686,6539,151348,
seq_450_85,101025,696651,50790,194950,3406,114435,922627,41769,918383,45752,6538,58663,
seq_450_86,101025,864332,51070,206285,3390,133031,924492,42095,920765,48469,6529,69437,
seq_450_87,101025,719010,49473,190341,3403,116912,926601,42199,923014,46965,6560,59017,
seq_450_88,101025,685201,50255,192072,3413,107817,929235,43676,924775,45371,6542,58247,
seq_450_89,101025,764775,51198,196571,3416,106773,931073,41273,926749,45701,6555,58324,
seq_450_90,101025,739303,52591,201805,3387,105972,933035,40783,928957,46664,6581,58713,
seq_450_91,101025,784239,50112,192430,3414,107332,935355,43359,930966,45581,6562,58994,
seq_450_92,101025,730823,53039,203404,3401,110801,937532,43163,932812,45312,6576,60433,
seq_450_93,101025,725818,49946,192173,3411,117234,939376,41462,934995,47053,6531,58936,
seq_450_94,101025,689184,49363,189939,3411,108477,941452,41896,936982,46302,6529,58317,
seq_450_95,101025,745718,50532,193196,3408,107070,943350,42631,939056,45648,6578,61983,
seq_450_96,101025,726586,50210,191954,3420,109532,945303,40867,941057,45427,6583,59258,
seq_450_97,101025,706152,51638,199763,3427,106970,947156,43657,943076,50001,6564,63475,
seq_450_98,101025,725498,51163,195684,3398,112085,949509,43442,945029,45949,6565,58765,
seq_450_99,101025,882372,52876,203650,3415,126209,951296,41452,946964,46686,6582,59366,
seq_500_0,124750,932402,63824,243414,3855,122528,953674,47466,949434,52045,7448,70882,
seq_500_1,124750,930363,66171,251098,3851,121563,955802,45495,952064,53556,7404,67773,
seq_500_2,124750,879155,61356,235620,3849,126549,958209,47443,954360,51630,7426,66908,
seq_500_3,124750,857969,62484,237678,3872,122202,960420,46814,956554,50781,7417,66448,
seq_500_4,124750,939490,60068,230196,3845,132948,962877,49122,959327,56120,7432,89450,
seq_500_5,124750,895263,58848,225745,3839,146120,964961,46857,962013,54064,7436,67267,
seq_500_6,124750,855096,64119,244737,3840,126206,967414,48428,964367,56048,7392,66186,
seq_500_7,124750,918094,59868,228051,3859,120997,969145,45277,967553,76572,7444,67264,
seq_500_8,124750,859266,62848,239096,3872,121338,971527,47899,969831,59226,7405,66701,
seq_500_9,124750,852994,65917,251475,3857,123341,974038,47989,972916,55098,7406,67083,
seq_500_10,124750,1013558,65128,251140,3848,129254,976191,49242,975313,53289,7407,66790,
seq_500_11,124750,923812,66154,252177,3856,139517,978446,48919,977444,52371,7439,67599,
seq_500_12,124750,913064,64465,245295,3852,127262,980804,49398,979314,50523,7417,66979,
seq_500_13,124750,961399,61429,235053,3868,122397,983136,48402,981708,53347,7411,67021,
seq_500_14,124750,944122,62371,326274,3844,128798,985490,47833,984390,53598,7434,67668,
seq_500_15,124750,922387,57996,222617,3866,128412,987797,47247,986619,52621,7454,66641,
seq_500_16,124750,886901,56890,218500,3857,194818,990604,49309,989141,52751,7445,65998,
seq_500_17,124750,973736,63871,243885,3851,127657,993295,48528,991887,53768,7414,67254,
seq_500_18,124750,904740,60246,229522,3854,122621,996026,49122,993833,49495,7424,66241,
seq_500_19,124750,963264,63711,242331,3867,130189,998207,47999,996257,53919,7420,68015,
seq_500_20,124750,875283,64458,245941,3849,129116,1000613,47092,998208,51083,7443,66632,
seq_500_21,124750,910602,61754,234905,3846,120412,1002570,46834,1000435,52400,7373,66045,
seq_500_22,124750,917122,61110,232642,3846,123361,1004821,46970,1003359,54538,7424,66549,
seq_500_23,124750,967735,61150,234566,3843,121855,1007094,46724,1005443,51639,7419,67143,
seq_500_24,124750,901710,61210,290687,3845,129540,1009231,47311,1008506,54892,7447,67002,
seq_500_25,124750,897826,62234,237657,3845,121715,1011779,48511,1010941,52524,7400,66350,
seq_500_26,124750,934812,59220,226895,3878,118312,1014123,46559,1013035,51248,7409,66218,
seq_500_27,124750,887774,61630,235833,3856,119885,1016533,48227,1015055,50690,7450,67006,
seq_500_28,124750,955462,64686,246912,3878,120357,1019027,47641,1017344,51642,7431,67079,
seq_500_29,124750,937185,63105,281077,3853,129354,1021497,48321,1019887,54290,7411,67458,
seq_500_30,124750,934572,62045,237432,3849,127765,1023857,48644,1021879,52063,7438,67691,
seq_500_31,124750,910635,63032,240811,3846,122996,1026041,46935,1024327,53218,7432,66952,
seq_500_32,124750,840226,62589,238841,3864,120580,1028538,46743,1026624,51674,7424,66737,
seq_500_33,124750,926371,63448,241165,3872,121026,1030719,46070,1029184,53312,7429,66889,
seq_500_34,124750,884718,62190,236669,3866,129107,1032789,46637,1031556,51796,7418,67171,
seq_500_35,124750,926720,64919,249267,3855,128916,1035340,49368,1034024,52772,7436,95069,
seq_500_36,124750,893810,62047,239176,3869,141241,1037548,48160,1036138,51551,7415,66597,
seq_500_37,124750,912500,63914,244064,3846,124078,1039775,47825,1038903,53684,7415,67616,
seq_500_38,124750,969760,64729,246998,3861,123009,1041731,44972,1041034,52760,7417,66900,
seq_500_39,124750,955550,65654,250518,3843,180972,1043590,45600,1043468,54436,7459,67578,
seq_500_40,124750,940916,60701,236608,3857,146213,1046058,50973,1045310,54480,7430,67933,
seq_500_41,124750,1015678,61714,236177,3872,127142,1048867,49368,1047453,51413,7424,67890,
seq_500_42,124750,924040,62315,237092,3839,121099,1051078,46054,1049915,53154,7440,67089,
seq_500_43,124750,935453,66914,254932,3855,119427,1053095,47045,1052367,52655,7424,66694,
seq_500_44,124750,879066,63997,243025,3852,120277,1055220,46557,1054463,50494,7389,66174,
seq_500_45,124750,892211,62720,270624,3852,126001,1057467,47078,1056644,50992,7448,67441,
seq_500_46,124750,976806,60047,228715,3875,126627,1059766,47240,1058799,51857,7442,66620,
seq_500_47,124750,933445,62651,239324,3849,119666,1061664,44804,1061423,52438,7433,66913,
seq_500_48,124750,884836,59620,229974,3853,127015,1064881,52964,1063827,53757,7426,69906,
seq_500_49,124750,1027659,60038,230736,3863,122160,1067432,47203,1065965,52101,7439,67182,
seq_500_50,124750,910233,56160,215851,3846,125357,1069634,47124,1068162,51334,7443,67440,
seq_500_51,124750,903998,61429,235589,3866,127115,1071774,47297,1070403,53496,7461,66805,
seq_500_52,124750,1044365,60659,231163,3855,128192,1073861,47269,1072626,51561,7439,67450,
seq_500_53,124750,924366,60269,229668,3866,124063,1075892,45801,1074756,50798,7459,66841,
seq_500_54,124750,844167,64600,245417,3850,119092,1078600,48185,1077603,53830,7456,66544,
seq_500_55,124750,918304,63482,242407,3879,119322,1081169,47855,1079888,51882,7426,66607,
seq_500_56,124750,944494,66487,252229,3865,125459,1083171,46327,1082658,52633,7411,66338,
seq_500_57,124750,920459,64163,244844,3847,121901,1085407,47470,1084875,51671,7413,67131,
seq_500_58,124750,924991,60977,232198,3849,121162,1087587,45610,1087189,50974,7412,66828,
seq_500_59,124750,930012,61385,234728,3857,128182,1091084,52803,1089817,52359,7422,67215,
seq_500_60,124750,931560,64351,264198,3864,129107,1093401,48634,1092079,52703,7439,68599,
seq_500_61,124750,900748,63858,243883,3846,122230,1095666,46880,1094567,52977,7435,67539,
seq_500_62,124750,880646,63814,243631,3866,124866,1098021,47363,1096947,52573,7407,73222,
seq_500_63,124750,1011908,61075,235712,3850,125212,1101108,74899,1099005,86794,7398,179028,
seq_500_64,124750,888184,63338,260017,3830,170522,1103646,48796,1101261,55004,7411,67992,
seq_500_65,124750,943254,63857,243932,3884,125154,1106253,49145,1103492,53625,7457,67483,
seq_500_66,124750,913399,60839,239673,3840,324122,1108223,46760,1106031,54047,7439,66892,
seq_500_67,124750,965662,59376,227771,3849,126708,1111072,50561,1108353,51696,7441,67639,
seq_500_68,124750,924979,64232,245198,3875,126637,1113751,48243,1110459,52474,7438,67224,
seq_500_69,124750,1022447,61188,295614,3869,224922,1115815,45915,1112738,107777,7402,67317,
seq_500_70,124750,944427,64770,247144,3857,126766,1118164,47780,1115114,53097,7427,66268,
seq_500_71,124750,887893,62552,239308,3846,140764,1120484,48107,1117692,54460,7446,66782,
seq_500_72,124750,922635,60962,242951,3873,134401,1122885,49677,1120192,54130,7399,67717,
seq_500_73,124750,936426,59018,225255,3829,121684,1125714,49529,1122347,50646,7397,66812,
seq_500_74,124750,938936,61580,235768,3832,128010,1127690,45961,1124523,52096,7439,67497,
seq_500_75,124750,901148,63690,242198,3833,149565,1130300,48726,1126982,54053,7425,74782,
seq_500_76,124750,947171,63974,244473,3836,149755,1132722,48325,1129382,53078,7406,67151,
seq_500_77,124750,957409,61085,354148,3855,131612,1135057,46977,1131866,54816,7435,67432,
seq_500_78,124750,892361,63448,242232,3837,121145,1137230,46350,1133822,50489,7363,66521,
seq_500_79,124750,915627,62434,237445,3872,125047,1139648,48077,1136494,53562,7401,66775,
seq_500_80,124750,942641,62280,238077,3853,116861,1141599,45964,1139036,52049,7408,66400,
seq_500_81,124750,943754,62161,236714,3843,169341,1143805,83621,1141184,52798,7408,67674,
seq_500_82,124750,911231,61437,235143,3860,128396,1146291,47177,1143508,50018,7424,66628,
seq_500_83,124750,945332,61502,235071,3846,121539,1148594,47680,1145544,51469,7445,66118,
seq_500_84,124750,888255,60674,232214,3840,127800,1151067,49154,1147612,51922,7408,66878,
seq_500_85,124750,966432,64756,247475,3856,123382,1153384,47950,1150001,54161,7423,66656,
seq_500_86,124750,1013042,61332,234233,3863,123440,1156340,51164,1152593,53200,7428,67653,
seq_500_87,124750,950480,60784,233449,3884,132209,1158675,49494,1155237,54086,7444,67949,
seq_500_88,124750,903069,62410,239305,3844,132164,1161263,49573,1158102,54251,7457,67882,
seq_500_89,124750,924274,64711,247119,3844,123899,1164025,50362,1160806,53168,7422,67741,
seq_500_90,124750,913642,61316,233713,3835,120906,1166504,48835,1162834,50307,7455,66824,
seq_500_91,124750,953949,62019,236247,3845,121437,1169186,50560,1165246,52136,7418,65429,
seq_500_92,124750,986991,59564,228246,3857,129838,1171143,46928,1167824,53919,7435,67838,
seq_500_93,124750,892010,61995,237029,3852,123788,1174087,50742,1170390,53208,7441,67335,
seq_500_94,124750,975324,64076,244439,3871,122685,1176396,48068,1172436,50652,7444,68118,
seq_500_95,124750,872118,62509,237818,3872,125286,1178764,47765,1174771,52248,7410,66843,
seq_500_96,124750,836767,64614,245414,3857,122739,1181236,48203,1177032,52916,7418,66147,
seq_500_97,124750,915681,61876,239295,3807,132102,1183488,51157,1178987,54039,7417,70613,
seq_500_98,124750,888715,63180,240278,3846,128342,1185534,46568,1181436,54780,7416,65930,
seq_500_99,124750,905958,60684,232434,3850,125772,1187833,47684,1183694,51657,7436,67862,
seq_550_0,150975,1095426,77344,274952,4289,136923,1190563,51822,1186395,56762,8339,70810,
seq_550_1,150975,1268175,77096,272417,4324,199600,1193557,53887,1189154,59627,8320,71665,
seq_550_2,150975,1116654,73531,349089,4330,154840,1196040,51414,1192154,59992,8356,71679,
seq_550_3,150975,1155708,75278,269635,4339,147636,1198740,53534,1194698,57658,8295,73558,
seq_550_4,150975,1114142,79355,280614,4320,139632,1201328,53921,1196785,54943,8347,72140,
seq_550_5,150975,1081010,72914,259681,4324,148317,1204197,52316,1198996,53765,8327,71809,
seq_550_6,150975,1096099,73297,258199,4322,137333,1206762,63437,1201277,74515,8331,179529,
seq_550_7,150975,1126712,78165,276457,4318,142503,1209360,54865,1203796,57011,8297,71066,
seq_550_8,150975,1182441,74965,293298,4322,148198,1211931,52969,1206570,60181,8322,75354,
seq_550_9,150975,1075146,75812,269983,4301,178688,1214901,56393,1208770,56304,8317,72203,
seq_550_10,150975,1111617,73625,281627,4320,145446,1217801,55527,1211328,59043,8349,76005,
seq_550_11,150975,1213991,78044,463835,4322,144844,1220079,69515,1213551,57454,8303,75271,
seq_550_12,150975,1129517,73939,283904,4319,143362,1222414,51968,1215533,55709,8380,75447,
seq_550_13,150975,1224272,79095,303761,4335,135917,1224989,51817,1217918,57207,8347,74219,
seq_550_14,150975,1186871,77821,297924,4322,155117,1227168,53270,1221344,61934,8331,75759,
seq_550_15,150975,1153732,76791,292492,4328,144257,1229679,53577,1223858,57927,8310,75925,
seq_550_16,150975,1167885,73299,279554,4330,136104,1232767,55105,1226574,57973,8345,75120,
seq_550_17,150975,1144751,79189,301343,4326,138597,1235324,52123,1229133,58918,8304,75433,
seq_550_18,150975,1138437,77237,294086,4327,137711,1237799,51291,1231218,55296,8299,75336,
seq_550_19,150975,1221365,76243,329065,4322,195192,1240530,55759,1233750,58932,8312,77945,
seq_550_20,150975,1337900,75234,368841,4308,106789,1243203,62230,1236487,70350,8349,84721,
seq_550_21,150975,1124158,75870,289062,4311,100903,1245433,51707,1238832,60245,8334,74677,
seq_550_22,150975,1161288,77215,294287,4318,96471,1247781,52112,1242228,62949,8301,74326,
seq_550_23,150975,1195721,77475,392770,4327,185477,1250295,53964,1245147,61369,8325,74717,
seq_550_24,150975,1418864,76147,290370,4318,103048,1252467,53584,1247461,60215,8309,75992,
seq_550_25,150975,1156691,68754,263406,4312,99723,1255639,55370,1250046,59753,8355,74316,
seq_550_26,150975,1116557,77205,292964,4333,95325,1258253,52650,1253148,59348,8303,76804,
seq_550_27,150975,1149777,76365,291094,4333,94998,1260664,51210,1256625,60915,8337,73956,
seq_550_28,150975,1164015,74549,285509,4308,130249,1262913,51745,1259441,58796,8356,75445,
seq_550_29,150975,1219692,78329,303027,4332,109107,1265845,58531,1261779,58718,8286,75631,
seq_550_30,150975,1092903,74844,284774,4327,118236,1268804,54808,1264133,57696,8291,74382,
seq_550_31,150975,1167437,73924,280928,4319,100047,1271966,54889,1266317,57235,8373,75641,
seq_550_32,150975,1150378,76935,292910,4316,96130,1274930,53913,1269564,59033,8331,74705,
seq_550_33,150975,1358458,76427,303316,4325,112308,1277504,51455,1271864,57880,8341,76174,
seq_550_34,150975,1130997,77136,292451,4334,101571,1280471,55139,1274763,58867,8322,74885,
seq_550_35,150975,1182162,75723,288478,4315,105009,1284170,58725,1277769,60112,8328,74074,
seq_550_36,150975,1234822,74892,284161,4332,93442,1286777,50996,1280048,55977,8333,75090,
seq_550_37,150975,1145477,73689,280997,4306,95929,1289193,51628,1282739,94940,8317,74897,
seq_550_38,150975,1129275,76028,288481,4322,100919,1291489,50981,1285382,57683,8356,75136,
seq_550_39,150975,1075472,74177,282919,4318,97751,1294129,53338,1287928,58804,8346,74637,
seq_550_40,150975,1106540,74901,432390,4327,154688,1296793,52976,1290427,59645,8320,76017,
seq_550_41,150975,1168330,77051,293797,4308,105299,1299066,51136,1292837,59217,8329,75577,
seq_550_42,150975,1179479,72763,279473,4330,133103,1301474,77641,1295579,98613,8369,76738,
seq_550_43,150975,1190793,74293,282640,4319,100530,1304183,53376,1298234,60144,8378,75591,
seq_550_44,150975,1107956,76102,288529,4338,96268,1307068,55194,1300472,57216,8337,74560,
seq_550_45,150975,1101500,74118,281385,4311,96839,1310076,52845,1302559,57585,8334,74629,
seq_550_46,150975,1103197,74444,282675,4333,95572,1312731,54033,1305205,58605,8344,74018,
seq_550_47,150975,1168958,75151,286408,4327,100881,1315689,54126,1307829,58116,8335,74967,
seq_550_48,150975,1077659,77338,294334,4315,95768,1318436,51946,1310981,60635,8335,74961,
seq_550_49,150975,1171766,75493,286385,4316,91954,1320956,52449,1313829,58101,8299,74420,
seq_550_50,150975,1200995,78774,299625,4320,95612,1323888,54356,1316999,61631,8324,74931,
seq_550_51,150975,1155291,74323,282040,4312,112231,1326893,55039,1319534,57891,8353,74342,
seq_550_52,150975,1088252,74538,284755,4335,98544,1329578,52564,1322446,60089,8337,75117,
seq_550_53,150975,1244101,74996,288393,4287,101192,1332183,52319,1325092,59055,8333,75577,
seq_550_54,150975,1196013,75271,288508,4312,96939,1335415,54204,1327522,59008,8322,74742,
seq_550_55,150975,1139788,75707,292473,4321,99238,1337981,54373,1330701,62144,8327,75816,
seq_550_56,150975,1119667,73578,287648,4328,242749,1342118,68137,1333301,58894,8331,75577,
seq_550_57,150975,1186827,74413,284417,4311,105227,1344464,52077,1335709,59030,8357,76159,
seq_550_58,150975,1087112,76421,292348,4326,98468,1346881,53207,1338298,58592,8296,74602,
seq_550_59,150975,1164884,73691,282682,4307,98965,1349338,53078,1340920,58985,8322,74595,
seq_550_60,150975,1173850,74323,286058,4307,97234,1351835,52657,1343605,71962,8340,99992,
seq_550_61,150975,1105712,77903,298077,4310,99618,1354769,55875,1346498,60526,8338,74525,
seq_550_62,150975,1212187,75309,288855,4317,165297,1357662,55915,1348894,72914,8352,79371,
seq_550_63,150975,1123269,74453,286977,4309,104595,1359770,51225,1351104,58816,8331,75502,
seq_550_64,150975,1150452,74112,285983,4320,100964,1362728,54236,1353584,58984,8317,74615,
seq_550_65,150975,1200999,74252,293107,4282,101218,1365070,144083,1356149,59988,8339,76234,
seq_550_66,150975,1206859,78437,302375,4310,102103,1367554,53765,1359306,64112,8305,75529,
seq_550_67,150975,1238718,70898,270226,4303,107650,1369665,50463,1361503,57228,8341,75942,
seq_550_68,150975,1183979,76656,293048,4339,94850,1371931,50380,1363921,56976,8302,75324,
seq_550_69,150975,1100781,74501,284911,4321,95997,1374537,52954,1366431,58809,8331,74419,
seq_550_70,150975,1093965,75122,286526,4319,102461,1376550,50132,1369179,60960,8324,74602,
seq_550_71,150975,1124806,74728,287329,4338,99005,1379237,52882,1372541,61844,8311,75013,
