SeqId,BubbleSortNComp,BubbleSortTns,InsertionSortNComp,InsertionSortTns,MergeSortNComp,MergeSortTns,QuickSortNComp,QuickSortTns,QuickSortRandomNComp,QuickSortRandomTns,HeapSortNComp,HeapSortTns,
seq_450_89,101025,957193,50570,211173,3425,162282,924394,43672,930548,50613,6575,58993,
seq_450_90,101025,749967,49041,204791,3395,138536,926349,41880,932478,79025,6612,60251,
seq_450_91,101025,721153,50456,211269,3398,181123,928194,41124,934729,48220,6577,84803,
seq_450_92,101025,718145,48942,204252,3392,136666,929945,40645,936805,46509,6569,58736,
seq_450_93,101025,837317,52989,385825,3423,203004,932010,64891,938846,53502,6557,112274,
seq_450_94,101025,878803,51502,214742,3410,163036,934594,78780,940659,48302,6528,90494,
seq_450_95,101025,755945,52227,221408,3407,118884,936738,44384,942612,49401,6570,62867,
seq_450_96,101025,782626,51991,218336,3397,108707,938403,42601,944575,46219,6561,58797,
seq_450_97,101025,945167,52761,224479,3402,159471,940555,73411,947000,51026,6538,58916,
seq_450_98,101025,703701,50761,417840,3402,163656,942397,48552,948900,53462,6574,63416,
seq_450_99,101025,753316,51411,215618,3419,186796,944359,43054,951419,50160,6563,80353,
seq_500_0,124750,1000010,59279,268446,3837,177399,947211,48930,954190,54150,7415,66684,
seq_500_1,124750,932134,62584,262174,3839,170790,949751,48756,956338,52119,7433,66188,
seq_500_2,124750,930335,62957,260950,3855,167861,952077,49043,958370,51367,7418,66107,
seq_500_3,124750,1104830,61664,445107,3839,155316,954456,47990,960873,55898,7431,68203,
seq_500_4,124750,902037,61468,268073,3851,145784,957016,51175,963226,53782,7409,67380,
seq_500_5,124750,1167440,62865,260694,3872,183239,959100,46813,965499,53628,7451,69343,
seq_500_6,124750,848789,64031,265201,3841,200040,961323,46082,967399,50955,7375,67265,
seq_500_7,124750,911724,60981,253430,3885,122581,963334,46388,969882,53381,7459,66998,
seq_500_8,124750,968813,61526,379924,3854,167115,965555,68665,973070,58130,7429,93154,
seq_500_9,124750,879880,65458,271060,3854,205049,968022,49108,975646,117104,7427,68000,
seq_500_10,124750,944828,62166,257868,3865,153513,970542,47849,977978,54856,7430,86890,
seq_500_11,124750,956946,62365,259997,3874,170831,972535,44941,980090,51612,7429,65650,
seq_500_12,124750,956571,60942,309886,3808,208078,974629,83727,982506,54220,7432,68091,
seq_500_13,124750,889209,58961,246198,3867,141819,976771,47207,984710,54275,7432,67209,
seq_500_14,124750,894607,61993,258280,3848,149642,979464,80672,987455,55689,7402,89418,
seq_500_15,124750,969422,60834,285822,3866,134991,981777,48348,989967,76129,7435,66617,
seq_500_16,124750,888347,62570,259109,3855,177073,984054,46905,992563,53897,7405,67540,
seq_500_17,124750,1000736,62811,267054,3866,171761,986393,70658,995145,264551,7393,81836,
seq_500_18,124750,928601,62484,264521,3871,124165,988769,47812,997726,53533,7423,66915,
seq_500_19,124750,928906,66446,373270,3840,186026,991077,47005,1000402,97736,7435,67659,
seq_500_20,124750,971471,63363,262200,3859,194716,993460,45970,1002649,52421,7407,90127,
seq_500_21,124750,876335,66555,275232,3837,199205,995607,47156,1004685,52289,7415,66598,
seq_500_22,124750,955658,65887,352070,3867,130937,997616,46758,1006818,73474,7408,67703,
seq_500_23,124750,983660,61481,264143,3851,176879,1000857,52491,1009255,54229,7426,66567,
seq_500_24,124750,962835,61448,302001,3860,149874,1002896,47095,1011646,54431,7407,68205,
seq_500_25,124750,891463,66378,274339,3869,166015,1004998,45898,1014124,54389,7422,66615,
seq_500_26,124750,937742,63246,283661,3845,174925,1007327,49114,1016788,56051,7413,76658,
seq_500_27,124750,1082667,64153,266838,3851,169655,1009281,48199,1019145,55075,7449,69607,
seq_500_28,124750,883136,58612,246057,3839,174800,1011436,47503,1021525,68653,7435,68001,
seq_500_29,124750,984832,60748,252646,3861,124365,1013837,48719,1023595,52347,7434,67494,
seq_500_30,124750,964561,63820,264806,3863,210489,1015975,47547,1025531,52768,7445,66725,
seq_500_31,124750,949006,64615,278969,3866,172880,1018423,72435,1027828,60983,7442,90693,
seq_500_32,124750,1028831,62899,261334,3845,159301,1020985,50467,1030012,54097,7437,68253,
seq_500_33,124750,913953,62718,259824,3853,204559,1023410,48538,1032203,53119,7408,66865,
seq_500_34,124750,874365,58706,244058,3840,175898,1026407,49899,1034141,52072,7423,67826,
seq_500_35,124750,947256,64587,266780,3862,177578,1028494,46537,1036675,53940,7436,66712,
seq_500_36,124750,968991,64224,267272,3867,221957,1030772,111590,1039098,54705,7459,67432,
seq_500_37,124750,1079882,64095,268059,3868,150045,1033089,68062,1041381,54347,7421,67457,
seq_500_38,124750,895636,67697,308654,3845,181299,1035281,48435,1043245,51747,7442,78989,
seq_500_39,124750,899419,56500,235093,3857,181709,1037676,48713,1045270,52134,7409,66701,
seq_500_40,124750,877441,62885,287917,3849,130086,1039679,47605,1047707,53846,7413,68020,
seq_500_41,124750,1036205,61513,257142,3874,160757,1042572,69215,1049750,70500,7427,69199,
seq_500_42,124750,938034,63835,265232,3839,137306,1045116,50352,1052438,55489,7393,98089,
seq_500_43,124750,932637,60962,253840,3861,184093,1047188,46925,1054595,77608,7436,69926,
seq_500_44,124750,874126,62108,257441,3850,174544,1049717,48465,1057369,59343,7428,67098,
seq_500_45,124750,918124,61071,254754,3859,172281,1052032,47006,1059972,54442,7395,66229,
seq_500_46,124750,960494,61985,283285,3839,217624,1054117,91968,1061852,65417,7435,70402,
seq_500_47,124750,895462,56892,237343,3846,174951,1056628,48619,1063996,53042,7444,68083,
seq_500_48,124750,959391,59068,353280,3839,192110,1059454,48856,1067133,56657,7466,67409,
seq_500_49,124750,950233,63973,265267,3863,215008,1061798,47359,1069560,75364,7445,67248,
seq_500_50,124750,977240,62765,261385,3871,150609,1063972,46329,1071988,51967,7418,66632,
seq_500_51,124750,1245157,64149,290344,3857,127703,1066503,48024,1074417,55758,7415,67466,
seq_500_52,124750,911384,60540,251957,3864,134408,1069173,75263,1076886,55087,7422,67604,
seq_500_53,124750,950368,61415,256152,3833,151039,1071458,47587,1079287,53150,7439,67450,
seq_500_54,124750,911121,64924,268486,3849,145111,1074217,49572,1081584,53223,7444,66027,
seq_500_55,124750,957777,64335,296578,3833,213704,1076438,126154,1083784,136963,7441,73112,
seq_500_56,124750,931637,60067,252143,3866,188174,1079018,63617,1085735,65001,7465,73142,
seq_500_57,124750,899590,63000,264499,3854,126644,1081154,48665,1087888,53149,7426,67273,
seq_500_58,124750,876637,64525,268684,3859,119270,1083292,46063,1090715,54685,7417,67109,
seq_500_59,124750,919270,60654,251746,3849,121932,1085548,46326,1092735,51928,7425,66871,
seq_500_60,124750,995775,66403,317081,3853,126895,1087666,83411,1095297,59386,7422,67590,
seq_500_61,124750,935455,60613,253118,3844,123309,1090011,48182,1097978,56591,7405,66999,
seq_500_62,124750,897962,61097,253651,3838,136838,1092471,50320,1100655,58218,7407,69197,
seq_500_63,124750,906678,63824,264711,3853,132126,1094625,49371,1102888,54750,7420,67716,
seq_500_64,124750,918957,65101,269675,3866,148073,1096909,49092,1105435,57311,7408,66020,
seq_500_65,124750,937277,63434,326566,3846,204912,1099202,47822,1107587,52613,7402,67863,
seq_500_66,124750,897013,61187,254518,3840,128073,1101004,45191,1110138,54891,7381,68397,
seq_500_67,124750,961236,60620,252624,3873,225924,1103181,46620,1112760,54957,7435,66921,
seq_500_68,124750,969638,65133,269953,3863,181879,1105475,46786,1114602,50203,7429,68064,
seq_500_69,124750,880405,63067,262997,3842,144035,1108089,48447,1117110,53198,7418,66535,
seq_500_70,124750,1039080,63327,278068,3856,214295,1110507,75271,1119106,53788,7435,105885,
seq_500_71,124750,902248,61911,257050,3876,176371,1112570,45432,1121187,54335,7439,67569,
seq_500_72,124750,937956,61470,255598,3867,189205,1115297,51828,1123052,52363,7424,67414,
seq_500_73,124750,903197,61297,255544,3859,173895,1117500,46844,1125228,52041,7423,66545,
seq_500_74,124750,919573,62043,258934,3858,126158,1119469,47598,1127526,52636,7441,67337,
seq_500_75,124750,1012468,61152,268702,3866,255730,1122228,63655,1129571,63946,7448,69312,
seq_500_76,124750,1024369,64875,269126,3876,188564,1124601,48061,1132153,55084,7431,66948,
seq_500_77,124750,1031722,64613,267282,3846,168126,1127553,49495,1134484,84603,7402,119120,
seq_500_78,124750,903951,64226,265536,3872,201957,1129744,46930,1136695,52776,7420,66680,
seq_500_79,124750,883491,61349,254402,3860,167934,1131847,45963,1138548,50252,7428,66510,
seq_500_80,124750,1052394,61064,302977,3861,250556,1133657,96386,1140859,54182,7411,67592,
seq_500_81,124750,879473,63209,262345,3858,202829,1135654,46514,1143325,81226,7432,109098,
seq_500_82,124750,962383,60833,276478,3871,156050,1138449,50029,1145480,52584,7429,66723,
seq_500_83,124750,907986,64356,266235,3855,173232,1140826,97089,1148234,56393,7379,67126,
seq_500_84,124750,953976,63750,264004,3854,211040,1142883,47111,1151333,57744,7425,67416,
seq_500_85,124750,967565,59534,475415,3859,181959,1144830,68112,1153592,77405,7407,104389,
seq_500_86,124750,924971,65437,271278,3864,206053,1147511,50606,1155793,67735,7460,68579,
seq_500_87,124750,926207,62091,310081,3859,181354,1149865,48544,1158603,55201,7396,66586,
seq_500_88,124750,896101,61596,255372,3840,180110,1152312,47030,1160760,52843,7427,66428,
seq_500_89,124750,1045097,61603,283232,3864,241316,1154750,113753,1162939,55168,7438,67816,
seq_500_90,124750,864660,60708,377931,3862,173657,1156821,46988,1164847,51510,7396,66033,
seq_500_91,124750,943708,63910,265003,3875,177513,1159630,51932,1167286,54158,7415,67183,
seq_500_92,124750,902706,64460,412981,3849,152546,1162003,50458,1169516,62009,7387,68042,
seq_500_93,124750,868615,61566,257373,3846,226361,1163885,45894,1171527,54052,7450,67776,
seq_500_94,124750,1075077,58847,245932,3851,125829,1166651,49510,1174075,54447,7424,67089,
seq_500_95,124750,893866,61077,253765,3868,181179,1169416,49701,1176489,52989,7427,66127,
seq_500_96,124750,899167,59769,248789,3861,140713,1171524,48948,1178665,57478,7424,70760,
seq_500_97,124750,974766,63188,287894,3845,175273,1173796,48085,1180898,80801,7441,86897,
seq_500_98,124750,901186,59120,279788,3848,173783,1175959,46568,1183190,178774,7440,67239,
seq_500_99,124750,882553,61076,256661,3855,130502,1178120,46636,1185202,53946,7423,68261,
seq_550_0,150975,1040246,77309,297207,4331,190188,1181304,55397,1187909,60081,8316,72314,
seq_550_1,150975,1085057,77018,293292,4313,191439,1183608,51514,1190733,56932,8346,70647,
seq_550_2,150975,1068322,73778,308504,4320,183160,1186459,53608,1193889,58920,8321,78796,
seq_550_3,150975,1218216,71180,392259,4310,144492,1188846,52995,1196762,58401,8320,71718,
seq_550_4,150975,1121099,74331,307672,4295,186149,1191932,57132,1199384,89162,8335,74393,
seq_550_5,150975,1196694,75355,314084,4325,187250,1194686,54563,1202928,63791,8340,74185,
seq_550_6,150975,1128571,76444,314668,4318,172198,1197899,55910,1205309,60369,8329,75615,
seq_550_7,150975,1186961,72240,324907,4330,142669,1201004,54822,1208117,65260,8348,77650,
seq_550_8,150975,1141542,77197,319564,4335,226462,1203036,51018,1211137,90753,8332,75511,
seq_550_9,150975,1128535,75975,313069,4313,205614,1205621,52099,1214538,76787,8358,98964,
seq_550_10,150975,1123260,78322,322305,4309,168362,1208286,52963,1217106,58926,8331,79841,
seq_550_11,150975,1052111,75243,309624,4290,190945,1210912,51499,1219506,57671,8278,124286,
seq_550_12,150975,1152341,72256,298764,4321,141464,1213759,55369,1222492,62321,8361,74736,
seq_550_13,150975,1124421,78162,368055,4289,197306,1216286,52629,1225057,61302,8291,73947,
seq_550_14,150975,1145789,76729,315953,4308,163591,1218944,53981,1227433,58142,8288,73980,
seq_550_15,150975,1211502,75525,312116,4314,205768,1221592,54509,1230124,59709,8342,74612,
seq_550_16,150975,1290688,76803,317509,4310,137174,1223883,51793,1232891,60546,8346,75611,
seq_550_17,150975,1283202,73893,332306,4320,204504,1226805,54169,1235283,64694,8340,81882,
seq_550_18,150975,1158413,74416,307485,4322,247841,1229666,53335,1237693,105032,8308,74433,
seq_550_19,150975,1122695,78177,321097,4338,185743,1232555,53358,1240204,57040,8330,74399,
seq_550_20,150975,1269643,76616,315884,4315,136429,1235146,53516,1242555,58012,8317,75419,
seq_550_21,150975,1147060,76575,319619,4312,165172,1237880,55255,1245595,61733,8313,74754,
seq_550_22,150975,1206426,72609,301067,4312,193210,1240619,53779,1248177,57834,8330,75388,
seq_550_23,150975,1106926,76851,317416,4321,162141,1243209,52247,1250838,58555,8342,74466,
seq_550_24,150975,1236072,76145,357793,4323,292291,1245448,52074,1253492,74821,8303,75489,
seq_550_25,150975,1149365,72739,311430,4306,193998,1247898,51996,1255985,58867,8303,74130,
seq_550_26,150975,1154438,77244,332003,4308,175215,1250770,54768,1258746,60584,8322,75802,
seq_550_27,150975,1172509,76669,317029,4302,191021,1253216,52608,1261229,61221,8330,75179,
seq_550_28,150975,1182149,76893,383004,4313,220169,1256020,54500,1264492,64261,8317,103644,
seq_550_29,150975,1197364,75117,322995,4324,290584,1258288,52251,1267048,94556,8342,75925,
seq_550_30,150975,1182578,74588,361283,4343,198514,1260990,53598,1269842,86227,8340,75232,
seq_550_31,150975,1098629,77833,321454,4313,188689,1263768,53494,1272675,59600,8324,98579,
seq_550_32,150975,1197984,77251,317393,4310,134397,1266284,51567,1275419,127126,8312,74146,
seq_550_33,150975,1184101,74670,313853,4327,191121,1268878,52248,1278406,77446,8337,74799,
seq_550_34,150975,1164496,77546,335520,4311,208112,1272112,124180,1280996,59717,8325,74801,
seq_550_35,150975,1113698,70881,292466,4335,163924,1275062,54909,1283579,86195,8358,74374,
seq_550_36,150975,1194164,77872,347434,4341,139526,1277296,53020,1286369,59159,8332,89421,
seq_550_37,150975,1373241,77306,333784,4321,186453,1279600,51856,1289081,60445,8346,75982,
seq_550_38,150975,1119340,77313,340347,4316,162253,1282281,52936,1291613,75910,8314,107369,
seq_550_39,150975,1132517,77363,318134,4321,240306,1284900,53186,1294314,63180,8328,74341,
seq_550_40,150975,1074010,75372,310293,4332,183343,1287112,50716,1297784,81767,8318,92209,
seq_550_41,150975,1147639,78310,461296,4335,156503,1289678,69608,1300292,60060,8299,77333,
seq_550_42,150975,1263965,75366,310603,4293,186117,1291931,51489,1303385,62432,8315,74459,
seq_550_43,150975,1082400,74038,305431,4328,201984,1294440,52929,1305833,60055,8332,74490,
seq_550_44,150975,1116066,77381,319882,4331,158303,1296651,51155,1308827,60289,8277,102997,
seq_550_45,150975,1161013,78467,328158,4356,199062,1299674,97147,1311246,80619,8309,87478,
seq_550_46,150975,1109901,74913,309568,4316,150640,1302248,53303,1313851,60201,8301,75055,
seq_550_47,150975,1195876,75898,313307,4316,193440,1304650,53301,1315815,57709,8285,74901,
seq_550_48,150975,1114087,75604,311358,4307,195000,1307150,53172,1318260,57849,8337,74391,
seq_550_49,150975,1123057,75908,314122,4297,193911,1310136,152091,1320889,59421,8368,91648,
seq_550_50,150975,1091059,75033,315649,4316,167556,1312276,54018,1323413,70761,8345,107460,
seq_550_51,150975,1186866,77346,344112,4302,199971,1316087,60837,1326124,60558,8330,75044,
seq_550_52,150975,1132635,81284,336457,4322,191678,1318393,52134,1328968,59558,8334,74420,
seq_550_53,150975,1127904,77302,319522,4318,247091,1320812,52326,1331789,61681,8317,73758,
seq_550_54,150975,1375945,77479,319352,4290,186526,1323246,62943,1334692,60303,8335,105857,
seq_550_55,150975,1145589,73935,305107,4332,231816,1326156,55035,1337256,61765,8346,74465,
seq_550_56,150975,1140546,76375,321584,4346,142228,1328981,56444,1339658,59327,8347,74669,
seq_550_57,150975,1072316,75148,309578,4334,197281,1331427,52550,1342006,86780,8279,73864,
seq_550_58,150975,1311612,77730,388186,4302,137171,1333881,53072,1344625,60072,8319,75513,
seq_550_59,150975,1120313,76234,344108,4332,226457,1336501,54262,1347076,60220,8350,75477,
seq_550_60,150975,1194878,75616,321456,4319,190586,1339325,53748,1350643,63222,8333,75114,
seq_550_61,150975,1086878,77455,318192,4326,184489,1341780,51160,1353348,58518,8347,110063,
seq_550_62,150975,1214349,76815,378961,4322,175343,1344116,52399,1355674,58976,8333,74834,
seq_550_63,150975,1087517,75209,311127,4288,197219,1347061,53578,1357897,82100,8332,76443,
seq_550_64,150975,1150306,78430,323099,4321,164382,1349321,51710,1360227,57461,8305,74108,
seq_550_65,150975,1088828,76814,363602,4315,174451,1352176,83769,1363199,63095,8334,82585,
seq_550_66,150975,1121068,78152,327213,4312,206447,1355551,74149,1366054,62914,8288,85421,
seq_550_67,150975,1164940,75142,310111,4320,220901,1357887,52137,1368829,90114,8349,76026,
seq_550_68,150975,1235885,75002,332189,4316,177282,1360609,52744,1372027,61192,8331,74878,
seq_550_69,150975,1171199,76685,328687,4330,210173,1362982,49927,1374154,56883,8294,73212,
seq_550_70,150975,1159099,78441,341738,4334,292242,1365345,52292,1376891,59747,8349,75559,
seq_550_71,150975,1124008,73336,305509,4348,151684,1367564,52009,1379217,64569,8320,106361,
seq_550_72,150975,1095966,75627,370193,4342,164972,1370673,56436,1382404,66575,8326,82390,
seq_550_73,150975,1102991,77706,319067,4307,187002,1373119,52840,1385020,84493,8276,74771,
seq_550_74,150975,1136062,74336,307844,4305,186878,1375732,53319,1388097,64590,8337,73820,
seq_550_75,150975,1371389,73932,463356,4336,149493,1378170,53388,1390543,58608,8288,75256,
seq_550_76,150975,1158507,78272,424192,4344,202837,1380807,74900,1393604,63300,8354,75370,
seq_550_77,150975,1134545,78980,326480,4326,186065,1383402,54355,1396395,59677,8336,75065,
seq_550_78,150975,1121379,75647,311492,4345,207111,1386056,52519,1398911,58734,8365,75658,
seq_550_79,150975,1309387,71316,304257,4315,179205,1389070,54274,1401483,60215,8342,75456,
seq_550_80,150975,1289149,74920,308787,4309,200976,1391244,51468,1403914,57047,8282,74315,
seq_550_81,150975,1124805,74243,305960,4301,201288,1394006,54768,1406546,59218,8319,103412,
seq_550_82,150975,1113723,77409,321087,4335,190150,1396312,52617,1409273,60848,8295,75029,
seq_550_83,150975,1113147,75953,314914,4331,272039,1399358,56696,1411975,105190,8308,98170,
seq_550_84,150975,1105248,77954,322302,4337,201262,1402250,56701,1414556,87702,8312,100704,
seq_550_85,150975,1199984,74448,344829,4337,170415,1405205,57119,1417238,60577,8349,75825,
seq_550_86,150975,1212804,75030,485272,4317,200091,1407450,53368,1419428,58842,8347,106265,
seq_550_87,150975,1169937,68422,328108,4324,186365,1410394,53585,1421614,85274,8319,102524,
seq_550_88,150975,1131577,76431,388363,4323,166469,1413227,54004,1424650,91548,8323,100341,
seq_550_89,150975,1175926,75823,318962,4323,188569,1415976,79770,1427495,87773,8336,74760,
seq_550_90,150975,1178666,76644,316946,4311,215580,1418491,54419,1429748,59276,8350,75596,
seq_550_91,150975,1121461,76629,359656,4321,339909,1421112,52675,1432238,65010,8290,74345,
seq_550_92,150975,1193552,76940,317160,4314,187142,1423512,52185,1434967,59606,8306,74636,
seq_550_93,150975,1104226,73019,317081,4322,170856,1425760,53078,1437449,63483,8349,76227,
seq_550_94,150975,1149460,77302,319253,4317,196667,1428319,52860,1439819,57439,8315,98233,
seq_550_95,150975,1165029,75713,335830,4326,136493,1430742,52453,1442596,59698,8319,74873,
seq_550_96,150975,1386997,73491,380156,4314,202912,1433454,52842,1445272,60026,8345,75275,
seq_550_97,150975,1107999,77564,369160,4304,203999,1436609,56987,1447789,59694,8347,139168,
seq_550_98,150975,1113269,76288,317904,4306,256626,1439174,53765,1449906,56852,8365,74278,
seq_550_99,150975,1131481,74963,309594,4309,186629,1441850,53591,1452274,59006,8343,74360,
seq_600_0,179700,1671639,93529,412547,4791,186467,1444776,57672,1454752,64970,9203,83404,
seq_600_1,179700,1341007,90139,428194,4766,208075,1448284,62330,1457970,96470,9219,83174,
seq_600_2,179700,1441864,86978,359166,4787,196467,1451010,56692,1460694,65072,9224,82263,
seq_600_3,179700,1337230,87858,360596,4777,235073,1454293,60475,1463428,64582,9227,84440,
seq_600_4,179700,1438696,87072,364501,4803,167474,1457234,59922,1466393,66678,9282,84811,
seq_600_5,179700,1371908,88707,474967,4800,213486,1460317,59454,1469156,66061,9229,82361,
seq_600_6,179700,1414170,87352,358592,4805,202782,1463281,59222,1471566,62552,9293,82734,
seq_600_7,179700,1366243,89832,417781,4800,195992,1466364,59835,1474130,64280,9263,84422,
seq_600_8,179700,1325145,89229,432099,4804,202262,1468861,56606,1477059,70943,9231,82944,
seq_600_9,179700,1344459,94567,411526,4804,206171,1471327,58046,1480542,68786,9227,83697,
seq_600_10,179700,1432113,92081,377537,4808,193260,1473818,56927,1482999,83465,9243,82696,
seq_600_11,179700,1409950,83713,392228,4800,322830,1478034,69802,1486734,70569,9245,83106,
seq_600_12,179700,1402046,92218,379990,4798,238272,1480718,68720,1489421,66067,9212,82838,
seq_600_13,179700,1415370,90143,402399,4814,152944,1482960,59060,1492632,68136,9249,83347,
seq_600_14,179700,1289640,90298,370566,4809,1485606,1486687,60205,1495241,146038,9249,78302,
seq_600_15,179700,1349145,91469,379123,4765,107911,1489928,62538,1498249,79778,9252,124189,
seq_600_16,179700,1425446,88180,379668,4809,156619,1492318,56864,1501451,98601,9261,83823,
seq_600_17,179700,1429448,92859,380457,4790,130063,1495039,57914,1504372,64621,9227,82464,
seq_600_18,179700,1466216,91800,412485,4786,129049,1498442,73470,1506896,69782,9246,167116,
seq_600_19,179700,1400782,91761,377938,4791,137673,1501561,61678,1509505,64727,9258,109824,
seq_600_20,179700,1437226,86399,355353,4786,168646,1504812,72282,1512557,71700,9260,82105,
seq_600_21,179700,1418882,93094,433450,4769,157588,1508012,91375,1515062,65677,9249,84769,
seq_600_22,179700,1665924,90928,550943,4789,103674,1511148,60406,1518361,68881,9215,82398,
seq_600_23,179700,1297161,89531,371206,4808,115854,1513959,59144,1521990,69212,9220,82395,
seq_600_24,179700,1282895,89606,375851,4772,132866,1517171,61680,1524850,124436,9231,82199,
seq_600_25,179700,1362075,89486,425438,4799,157768,1520269,59188,1527715,65226,9259,82874,
seq_600_26,179700,1461466,86114,429727,4769,115147,1523500,61492,1531174,68475,9240,83049,
seq_600_27,179700,1423062,88329,381025,4806,133576,1526358,74091,1534535,68806,9250,83373,
seq_600_28,179700,1308070,94189,385455,4793,138014,1529143,81328,1537538,65694,9181,81104,
seq_600_29,179700,1325340,93413,384084,4788,183631,1532189,59893,1540518,64204,9235,82644,
seq_600_30,179700,1432038,88233,504232,4799,105079,1535604,62157,1543507,66439,9253,84697,
seq_600_31,179700,1343887,90399,375359,4804,207694,1538701,57855,1546779,102643,9265,83936,
seq_600_32,179700,1378536,90059,371313,4784,133091,1542310,64443,1549968,68575,9218,83556,
seq_600_33,179700,1395640,89663,367784,4779,130174,1544815,56293,1552953,64421,9272,81976,
seq_600_34,179700,1505812,87516,361961,4806,105625,1547415,58384,1556008,67556,9254,84323,
seq_600_35,179700,1339479,90377,402154,4797,165463,1550169,58388,1559990,106842,9248,83978,
seq_600_36,179700,1376154,84077,345967,4817,130409,1553270,86399,1562926,82509,9277,82603,
seq_600_37,179700,1274396,91682,407412,4819,176520,1555882,57448,1565811,64151,9241,107974,
seq_600_38,179700,1543236,85942,354954,4790,134564,1558489,59843,1568705,66248,9261,83909,
seq_600_39,179700,1398060,93215,446939,4813,107747,1561205,59370,1570849,62287,9258,85688,
seq_600_40,179700,1382939,91158,456416,4779,127142,1563897,58062,1573893,92293,9257,85021,
seq_600_41,179700,1409020,90228,410833,4797,259013,1566715,88256,1576976,90386,9275,127270,
seq_600_42,179700,1432949,86802,433106,4796,134479,1570010,61086,1579763,64781,9271,83692,
seq_600_43,179700,1337931,89276,366737,4798,142711,1572982,88161,1581979,84817,9237,82892,
seq_600_44,179700,1391121,93068,381194,4813,134070,1575827,57697,1584955,62896,9241,82237,
seq_600_45,179700,1489691,91198,426652,4810,167540,1578294,59035,1588299,68277,9218,90743,
seq_600_46,179700,1393040,90098,369896,4795,137032,1581387,73067,1590799,64082,9240,82755,
seq_600_47,179700,1373976,88351,377398,4800,131823,1584051,82910,1593542,64980,9291,106225,
seq_600_48,179700,1413312,88486,404865,4819,134311,1587074,58905,1596493,66967,9228,82781,
seq_600_49,179700,1910881,89269,538967,4808,132127,1590465,72730,1599368,68624,9239,83254,
seq_600_50,179700,1419665,90736,471602,4789,260125,1593252,58343,1602191,65462,9215,83297,
seq_600_51,179700,1401938,89245,369990,4815,138769,1596145,58623,1604804,65726,9221,82253,
seq_600_52,179700,1416731,88172,426779,4804,209711,1598860,58262,1607975,71297,9285,83635,
seq_600_53,179700,1468112,87467,359601,4788,109357,1601989,61356,1610694,79919,9262,83395,
seq_600_54,179700,1347343,92398,381704,4784,135544,1604481,57259,1613830,67717,9222,83273,
seq_600_55,179700,1332738,91271,374516,4777,127457,1607467,59971,1616745,92951,9228,108549,
seq_600_56,179700,1488525,85426,431249,4808,151774,1609712,57350,1619592,87622,9258,168702,
seq_600_57,179700,1331309,92158,394074,4792,103660,1612537,60773,1622223,65771,9273,82992,
seq_600_58,179700,1459359,94874,410634,4770,134032,1615079,56989,1624626,64693,9215,84217,
seq_600_59,179700,1321637,89100,365509,4781,132857,1617685,73392,1627217,65669,9240,83437,
seq_600_60,179700,1439096,91879,456860,4800,155597,1620221,58186,1630126,66572,9210,82930,
seq_600_61,179700,1486471,89866,369445,4805,133664,1623585,59900,1632642,75403,9283,89225,
seq_600_62,179700,1495117,89268,418580,4795,131717,1626285,58284,1635453,65075,9258,83090,
seq_600_63,179700,1436419,93027,381143,4808,200420,1629926,63020,1637953,64024,9253,106035,
seq_600_64,179700,1511194,91656,376241,4796,134337,1632640,59601,1640646,66355,9242,82801,
seq_600_65,179700,1375409,84724,441093,4782,146054,1634875,90827,1643899,82737,9270,98781,
seq_600_66,179700,1406954,87525,368166,4805,165296,1637536,66101,1646684,90853,9251,83309,
seq_600_67,179700,1429282,89496,372374,4820,133039,1640000,57940,1649159,86565,9229,104818,
seq_600_68,179700,1403872,90595,508464,4805,159327,1642365,56585,1652333,67453,9268,83990,
seq_600_69,179700,1418639,90159,370063,4791,128132,1645012,87913,1655118,64377,9255,82746,
seq_600_70,179700,1380739,93134,383052,4753,135411,1647799,69680,1657854,86434,9246,81976,
seq_600_71,179700,1495593,94857,492038,4816,176712,1650974,85126,1660493,130867,9199,122204,
seq_600_72,179700,1431516,90776,374651,4796,138397,1654013,88655,1663029,64978,9279,83686,
seq_600_73,179700,1366814,90526,400784,4806,131551,1656828,58445,1667045,72234,9244,135003,
seq_600_74,179700,1427416,88790,401092,4808,132659,1659468,57156,1670167,65837,9237,82990,
seq_600_75,179700,1701243,85870,369635,4803,104398,1663469,125250,1672946,65375,9257,137043,
seq_600_76,179700,1389249,89719,368306,4806,159933,1666410,58893,1675851,66069,9224,82461,
seq_600_77,179700,1399278,89561,368923,4799,132197,1669114,55661,1678481,64752,9269,121549,
seq_600_78,179700,1379426,88841,364618,4803,136294,1672312,62164,1681035,64933,9230,83464,
seq_600_79,179700,1495418,86154,356083,4804,105752,1675328,58948,1683507,64621,9244,83921,
seq_600_80,179700,1356903,89846,388074,4799,142537,1678261,62007,1686838,70338,9233,82677,
seq_600_81,179700,1349758,88681,386178,4777,134653,1681679,60670,1689825,90527,9285,82797,
seq_600_82,179700,1482689,88632,386620,4804,183300,1685196,62748,1692627,65599,9271,149823,
seq_600_83,179700,1379794,85633,389714,4786,121354,1688000,57561,1695711,68144,9272,83381,
seq_600_84,179700,1375106,90380,370914,4774,141434,1691195,60972,1699377,70921,9223,83978,
seq_600_85,179700,1380484,90405,371734,4771,128268,1693673,56844,1702485,66814,9262,83030,
seq_600_86,179700,1500267,88024,497356,4799,124578,1697110,112849,1706214,70154,9266,83371,
