SeqId,BubbleSortNComp,BubbleSortTns,InsertionSortNComp,InsertionSortTns,MergeSortNComp,MergeSortTns,QuickSortNComp,QuickSortTns,QuickSortRandomNComp,QuickSortRandomTns,HeapSortNComp,HeapSortTns,
seq_450_10,101025,727644,53041,204109,3397,109419,762933,44564,765051,48717,6545,59455,
seq_450_11,101025,1079075,52710,205259,3425,114447,765213,45930,767150,48579,6548,60107,
seq_450_12,101025,723986,52600,200972,3416,108871,767050,42845,769191,48156,6495,58351,
seq_450_13,101025,720924,50479,194216,3407,105666,769362,44907,771697,48738,6547,58328,
seq_450_14,101025,719144,51367,197609,3378,109295,771414,43637,773971,49346,6561,59678,
seq_450_15,101025,753228,51986,199346,3403,116567,773097,42896,776223,48768,6559,58843,
seq_450_16,101025,768027,49122,189354,3398,109905,775096,43092,778085,47183,6586,58256,
seq_450_17,101025,788449,51425,353420,3424,142285,776996,43106,780435,49464,6554,59707,
seq_450_18,101025,742693,50299,192170,3413,114170,778713,41488,782859,49008,6572,58714,
seq_450_19,101025,684930,51517,196582,3423,118133,780945,43679,784911,47115,6553,59436,
seq_450_20,101025,755652,51509,198957,3396,114202,782999,43143,786719,47290,6523,57957,
seq_450_21,101025,718802,50404,193943,3417,118891,784583,42163,788815,47245,6595,59454,
seq_450_22,101025,748075,50146,277754,3396,112667,787010,45834,790696,49645,6548,59834,
seq_450_23,101025,708763,47666,182870,3408,109933,789268,43258,792517,69037,6575,59370,
seq_450_24,101025,777697,48942,188970,3396,114771,791048,43153,795360,52888,6593,59849,
seq_450_25,101025,734098,49741,190723,3441,118088,792954,44361,797146,49010,6585,59328,
seq_450_26,101025,735469,47419,183126,3403,125852,795219,44138,799248,47131,6582,58540,
seq_450_27,101025,692898,51377,196474,3406,110204,797348,44040,801839,50178,6575,59891,
seq_450_28,101025,731535,50685,195156,3409,138955,799358,43290,803752,47797,6567,59722,
seq_450_29,101025,768523,48670,188153,3405,114697,801556,45433,805801,48660,6570,60684,
seq_450_30,101025,753934,51022,199090,3415,108696,803410,43498,807414,44848,6540,59006,
seq_450_31,101025,733731,47412,183061,3394,110791,805540,44653,809532,47565,6555,59602,
seq_450_32,101025,771711,50957,196732,3419,111287,807092,42055,811347,47923,6534,58575,
seq_450_33,101025,775435,54194,268444,3398,110210,809279,43512,813050,47492,6517,59444,
seq_450_34,101025,756672,50698,195664,3403,124395,811359,43866,815013,48931,6537,59461,
seq_450_35,101025,737760,51382,197606,3411,108244,813223,44318,817124,49550,6579,81712,
seq_450_36,101025,757418,50213,192343,3422,107105,815298,42848,819094,48258,6571,59338,
seq_450_37,101025,744174,51967,203759,3427,131385,817400,45976,821109,51637,6546,60559,
seq_450_38,101025,775992,49998,194381,3404,114655,819829,47543,822926,47659,6574,59684,
seq_450_39,101025,848419,49698,191871,3418,131237,821589,42767,824902,49950,6574,60402,
seq_450_40,101025,835928,50619,195455,3393,128268,823945,45415,826587,46903,6571,60346,
seq_450_41,101025,731994,50692,195433,3414,117359,826220,44970,828354,47472,6550,59263,
seq_450_42,101025,694419,49863,195105,3379,114437,828396,45500,830281,48827,6599,60429,
seq_450_43,101025,917977,53051,225197,3414,117125,830371,43699,833114,52622,6588,60139,
seq_450_44,101025,996168,50024,193471,3417,116159,832364,44484,835350,49741,6549,59425,
seq_450_45,101025,907226,50592,386646,3395,198560,834147,61073,837321,72856,6565,84528,
seq_450_46,101025,982078,51068,197279,3403,111552,836294,44444,839949,51282,6549,59549,
seq_450_47,101025,734786,52464,202415,3405,144231,838364,42998,841923,47233,6527,59234,
seq_450_48,101025,685591,50870,218139,3407,118788,840214,44826,843965,48396,6558,58950,
seq_450_49,101025,730957,49812,190709,3403,109316,842285,43151,846003,47832,6566,59484,
seq_450_50,101025,691514,52956,203957,3426,116353,844094,44408,847432,46331,6577,60413,
seq_450_51,101025,735206,50730,270001,3415,177178,845877,42996,849739,49183,6589,59775,
seq_450_52,101025,734026,49988,192618,3416,121405,847953,43693,852375,50316,6582,59546,
seq_450_53,101025,743988,49351,190057,3401,104071,849809,43934,854596,48301,6600,59959,
seq_450_54,101025,725103,52383,199840,3440,116576,851724,42410,856819,48684,6564,58846,
seq_450_55,101025,730330,48828,186942,3395,109101,854214,45568,858555,46506,6561,59104,
seq_450_56,101025,699784,52383,201007,3420,107970,855919,42139,861006,48930,6548,58725,
seq_450_57,101025,744077,52258,214035,3425,123548,857810,44485,862759,47561,6573,60211,
seq_450_58,101025,726373,50147,191671,3417,104997,859772,42829,864563,46855,6567,58474,
seq_450_59,101025,717011,51765,198722,3391,108815,861809,42950,866469,46921,6560,59228,
seq_450_60,101025,775628,51485,197849,3383,113798,863933,44381,868279,46091,6579,59150,
seq_450_61,101025,746733,50824,195261,3395,110025,865616,41447,870256,47334,6510,58879,
seq_450_62,101025,715948,51224,196802,3392,108557,867382,42790,872287,48343,6600,59052,
seq_450_63,101025,709016,51031,194911,3395,113294,869344,42797,874097,45998,6511,58856,
seq_450_64,101025,724749,48687,187078,3411,114079,871648,44674,875880,48179,6547,59406,
seq_450_65,101025,736983,50484,194697,3399,175059,873461,79196,878020,80151,6565,59533,
seq_450_66,101025,727981,51332,197567,3402,111147,875542,43817,879892,46974,6570,59411,
seq_450_67,101025,733068,53146,203821,3414,176698,877275,42551,882729,54642,6587,59358,
seq_450_68,101025,676583,52681,202652,3419,114994,879209,43047,884849,48666,6528,60043,
seq_450_69,101025,771540,49435,191705,3390,114868,881363,55050,887109,50056,6589,59378,
seq_450_70,101025,714050,52402,229436,3383,112080,883329,43456,888753,47758,6535,60080,
seq_450_71,101025,756035,50808,195283,3419,105310,885677,43770,890941,49055,6578,59305,
seq_450_72,101025,752297,52207,200470,3392,106876,887819,43894,892993,47545,6580,59666,
seq_450_73,101025,650526,48734,187859,3401,116590,890319,44099,895360,47490,6554,58928,
seq_450_74,101025,721332,50955,195914,3393,109350,892165,42419,897408,46913,6587,59146,
seq_450_75,101025,728008,52026,198565,3408,115059,894231,43990,899353,48262,6556,58930,
seq_450_76,101025,666211,52265,199487,3407,113155,896608,44333,901261,47556,6543,59521,
seq_450_77,101025,733811,49615,191413,3418,134998,898732,44947,902895,48036,6570,61258,
seq_450_78,101025,737790,51326,197758,3410,111918,900666,43005,904776,47957,6561,58747,
seq_450_79,101025,745381,47027,181867,3405,116697,902600,44015,906954,49213,6527,58964,
seq_450_80,101025,737826,50390,192641,3427,114231,904577,42744,908938,47626,6550,59665,
seq_450_81,101025,830766,50663,195720,3411,116834,906528,43134,910958,48526,6585,59732,
seq_450_82,101025,751713,50878,195817,3412,110011,908395,43563,912797,48814,6542,58702,
seq_450_83,101025,741501,51868,199268,3386,107000,910103,42104,914931,49001,6545,59437,
seq_450_84,101025,750353,48792,187997,3409,107356,911974,41137,916828,46904,6562,59183,
seq_450_85,101025,747074,51409,233502,3417,121397,913954,43158,918669,47088,6592,59189,
seq_450_86,101025,747734,49989,192439,3400,122450,916115,44084,920811,48039,6602,59682,
seq_450_87,101025,720867,48952,187392,3404,116198,918225,43652,922899,49826,6560,59024,
seq_450_88,101025,715182,51224,195639,3400,123334,920512,43142,924691,46147,6564,59047,
seq_450_89,101025,777484,50214,193332,3416,107634,922844,43563,927214,49482,6540,59414,
seq_450_90,101025,733364,53079,203735,3388,104245,924842,42607,929230,46334,6535,59149,
seq_450_91,101025,729892,52419,211145,3409,117953,926882,44526,931060,47528,6541,59081,
seq_450_92,101025,727125,47599,184334,3416,110281,929177,44741,932912,46492,6585,59145,
seq_450_93,101025,819743,52319,206491,3400,117748,931727,46278,934755,48831,6559,59135,
seq_450_94,101025,730917,51663,198678,3384,112980,933695,43610,936757,48240,6576,58851,
seq_450_95,101025,725136,51217,196891,3410,108956,935587,44150,939496,51261,6572,61181,
seq_450_96,101025,687455,51814,197725,3417,107669,937105,41510,941692,48172,6543,59099,
seq_450_97,101025,723984,50550,196200,3409,111401,939214,43669,943523,47679,6590,58558,
seq_450_98,101025,735504,50991,194879,3409,123473,941493,42908,945648,47605,6568,59156,
seq_450_99,101025,719094,52238,205917,3373,145854,943352,43296,947909,55983,6552,59570,
seq_500_0,124750,876834,62642,239679,3861,137903,946130,50301,950351,55720,7429,66111,
seq_500_1,124750,974370,60385,231501,3852,119048,948158,46946,952541,53556,7465,67322,
seq_500_2,124750,967726,62555,239362,3850,121647,950170,47547,954559,52753,7411,66978,
seq_500_3,124750,869623,64896,246418,3854,121442,952617,50124,957585,58250,7439,66018,
seq_500_4,124750,955676,61365,243798,3857,126264,954587,48131,959532,51610,7427,67660,
seq_500_5,124750,899448,59115,226868,3863,179243,957296,60932,961803,55405,7457,67506,
seq_500_6,124750,925318,64826,246398,3847,121204,959599,48271,963981,52758,7427,66838,
seq_500_7,124750,874539,65354,248051,3841,122018,962295,49796,966340,53207,7402,65642,
seq_500_8,124750,969027,65357,249687,3827,125715,964431,48229,968656,54324,7419,67174,
seq_500_9,124750,897463,63311,241993,3865,118496,966689,46733,970733,52240,7430,66325,
seq_500_10,124750,963855,62474,240319,3861,127405,968606,48304,973089,55066,7448,67372,
seq_500_11,124750,908874,63743,243669,3861,133726,971019,50678,975641,56196,7434,66744,
seq_500_12,124750,930747,63923,242892,3826,143356,973357,48846,978260,55863,7427,66778,
seq_500_13,124750,914710,61934,236958,3868,121875,975550,47897,981352,56511,7427,66851,
seq_500_14,124750,939200,64035,243294,3843,151227,978015,49924,983699,53542,7421,66916,
seq_500_15,124750,869595,62937,239292,3855,126430,980460,48902,986027,54398,7429,66685,
seq_500_16,124750,979157,60947,235170,3874,132336,982933,51493,988600,54764,7435,70992,
seq_500_17,124750,929329,64889,249808,3849,146690,985209,48630,991125,54741,7423,66618,
seq_500_18,124750,903620,61862,235526,3855,123135,987955,51548,993496,54193,7432,67032,
seq_500_19,124750,983712,61298,234721,3860,122731,990064,48300,996100,54699,7438,66027,
seq_500_20,124750,1051337,60899,234030,3846,135358,992813,59765,998150,53382,7429,67841,
seq_500_21,124750,962972,64472,246466,3855,126241,994731,47458,1000553,55050,7425,66984,
seq_500_22,124750,931147,63616,243290,3837,121367,997159,49262,1002716,53851,7410,65931,
seq_500_23,124750,864544,64541,246557,3857,122092,999476,48433,1005104,53506,7416,66645,
seq_500_24,124750,932467,62005,235837,3852,120764,1001524,48897,1007316,55775,7424,67600,
seq_500_25,124750,861799,59470,226727,3865,126287,1004195,49680,1010071,56314,7455,67350,
seq_500_26,124750,931272,63586,241603,3866,122467,1006248,49483,1013202,56081,7415,66717,
seq_500_27,124750,875429,58736,225404,3852,121015,1008244,47502,1015461,53785,7415,65948,
seq_500_28,124750,960796,62049,248697,3833,124920,1010786,56307,1017872,54346,7419,65741,
seq_500_29,124750,968164,60134,233876,3821,255337,1013111,49442,1020068,53826,7432,67432,
seq_500_30,124750,913822,63422,242048,3859,128669,1015724,52846,1022621,83378,7407,97074,
seq_500_31,124750,968326,61694,236614,3845,126831,1018057,50057,1025271,55862,7396,67254,
seq_500_32,124750,906969,63729,243585,3831,125088,1020023,46994,1027429,53678,7399,66391,
seq_500_33,124750,905270,58212,223502,3853,121616,1022551,48778,1029878,53880,7440,66942,
seq_500_34,124750,952788,63369,242493,3845,123358,1024587,47492,1032157,53859,7453,65776,
seq_500_35,124750,1002761,64682,250715,3893,167217,1027085,50271,1034297,53181,7416,67552,
seq_500_36,124750,894884,63460,242648,3855,124217,1029671,52328,1036427,52867,7464,66451,
seq_500_37,124750,904017,64370,244548,3871,119369,1031574,47731,1039359,58952,7446,66609,
seq_500_38,124750,959219,61494,291059,3866,134520,1033562,65283,1041455,80663,7399,85469,
seq_500_39,124750,1039117,63026,241688,3865,179347,1036011,49899,1043821,56058,7408,67087,
seq_500_40,124750,980528,61659,236150,3848,149638,1038035,50799,1046158,54710,7458,74522,
seq_500_41,124750,1286567,61262,258927,3858,132040,1040253,50595,1048292,55032,7401,67992,
seq_500_42,124750,961254,62101,237664,3867,129899,1042814,48750,1050730,53268,7436,66456,
seq_500_43,124750,892933,64199,243863,3851,137414,1044837,48687,1053023,53797,7436,67072,
seq_500_44,124750,1104275,63428,251042,3870,127580,1046947,49616,1055190,55425,7407,67369,
seq_500_45,124750,875118,62854,392790,3856,147269,1049280,49557,1057419,54755,7432,67552,
seq_500_46,124750,929812,62912,239453,3847,137760,1051322,48508,1059627,54114,7437,66404,
seq_500_47,124750,884800,64122,245070,3861,122651,1053527,48330,1062122,55905,7426,67258,
seq_500_48,124750,874971,61316,234908,3852,126715,1056004,50945,1064398,54465,7481,66862,
seq_500_49,124750,881933,62375,237228,3820,120205,1058387,48496,1066290,51563,7406,66872,
seq_500_50,124750,883922,62163,390293,3883,186403,1061245,53156,1068462,54078,7425,97631,
seq_500_51,124750,925311,61754,235178,3837,128827,1063362,48159,1070633,53118,7388,66143,
seq_500_52,124750,843392,61151,236738,3842,130856,1065629,48831,1073331,56489,7396,66959,
seq_500_53,124750,903776,61203,233081,3856,128067,1068411,51567,1075667,54314,7425,67330,
seq_500_54,124750,929846,64073,244852,3857,122975,1070646,47744,1078404,57046,7414,66333,
seq_500_55,124750,899995,60139,360450,3872,163629,1072728,48328,1080711,54878,7381,67192,
seq_500_56,124750,940917,64305,244396,3865,126444,1075389,50186,1082830,53152,7462,65611,
seq_500_57,124750,869762,64265,245588,3879,122374,1078125,49167,1085054,53267,7428,67035,
seq_500_58,124750,943138,59957,229900,3843,126813,1080037,47102,1087591,54574,7459,67638,
seq_500_59,124750,927543,59795,229194,3846,122206,1082244,48697,1089837,54457,7426,66806,
seq_500_60,124750,955738,61342,234946,3872,126267,1084769,50726,1092413,56487,7416,66213,
seq_500_61,124750,951137,61872,236981,3851,119868,1086932,48834,1094879,55143,7393,66846,
seq_500_62,124750,938289,59820,227816,3863,118715,1088984,46758,1096965,52393,7472,67665,
seq_500_63,124750,961973,60594,232219,3846,128025,1090921,47540,1099145,54109,7423,70857,
seq_500_64,124750,939466,64905,249396,3866,133884,1093389,50853,1101486,54360,7430,67719,
seq_500_65,124750,941078,65806,290923,3872,144037,1095711,52819,1103544,53358,7433,67454,
seq_500_66,124750,918161,64302,246137,3855,150795,1097695,47413,1105622,53365,7420,67127,
seq_500_67,124750,877003,65917,251606,3870,122854,1100018,48931,1108591,57249,7433,66356,
seq_500_68,124750,863465,63083,239779,3861,124357,1102620,50026,1111171,54967,7447,66258,
seq_500_69,124750,927179,62421,238893,3837,128136,1105087,48691,1113608,52957,7429,65766,
seq_500_70,124750,887913,60329,265652,3856,125134,1107251,48240,1116442,56624,7437,67180,
seq_500_71,124750,903567,64343,244408,3835,124861,1109264,46684,1118980,55934,7446,66471,
seq_500_72,124750,904423,62467,238961,3853,116665,1112090,49998,1121410,53397,7415,66303,
seq_500_73,124750,1025776,61902,304038,3875,127875,1114187,49348,1123540,53505,7437,77854,
seq_500_74,124750,936482,63216,259362,3836,126482,1116960,49591,1126435,57334,7371,67080,
seq_500_75,124750,965425,62610,253708,3839,154014,1119409,50304,1128403,53944,7397,67126,
seq_500_76,124750,945767,64722,247197,3841,203098,1121499,68523,1130762,54966,7413,66723,
seq_500_77,124750,932335,61006,232230,3846,135188,1124062,49158,1133249,54312,7472,67151,
seq_500_78,124750,911183,60913,231810,3849,121969,1126549,48543,1135604,54245,7426,66245,
seq_500_79,124750,904486,64813,246001,3859,121639,1129122,48496,1138205,54290,7394,66483,
seq_500_80,124750,893189,62454,239051,3862,121080,1131173,46717,1140089,51486,7417,66630,
seq_500_81,124750,993477,63987,243945,3849,156617,1133274,49469,1142319,54288,7423,67436,
seq_500_82,124750,906879,58989,225036,3878,126620,1135179,49125,1144797,57186,7435,66375,
seq_500_83,124750,939863,63026,239590,3862,124616,1137721,51579,1146842,52511,7443,67149,
seq_500_84,124750,936540,62718,239991,3871,120699,1140034,48978,1149112,54835,7438,67182,
seq_500_85,124750,950733,63384,240752,3864,117964,1142176,47110,1151920,55849,7409,66696,
seq_500_86,124750,865359,61251,234543,3845,128233,1144750,52109,1154268,55763,7403,66268,
seq_500_87,124750,987392,62374,243360,3865,128351,1147030,48925,1156884,54842,7422,67623,
seq_500_88,124750,954978,64442,367376,3860,155818,1149094,48378,1159687,54608,7427,67845,
seq_500_89,124750,978327,62151,236493,3833,122550,1151814,50990,1161747,52682,7441,65628,
seq_500_90,124750,941222,63496,242698,3867,120957,1153976,47612,1164320,55106,7436,66755,
seq_500_91,124750,862207,61585,239395,3854,127254,1155874,48124,1166326,54672,7438,68781,
seq_500_92,124750,963358,62553,239869,3850,162003,1158048,48908,1168486,54215,7421,66689,
seq_500_93,124750,926680,64357,245937,3853,120741,1160190,48201,1171488,56207,7420,66273,
seq_500_94,124750,932305,63182,241728,3837,121733,1162569,49246,1173481,54543,7440,67117,
seq_500_95,124750,880281,59638,228750,3837,123705,1164842,48180,1175518,52270,7437,66904,
seq_500_96,124750,929779,64872,282846,3875,127015,1167556,51215,1177825,54982,7418,66555,
seq_500_97,124750,886489,64019,243209,3859,136915,1170269,51019,1180818,57698,7421,66966,
seq_500_98,124750,906187,60714,231087,3861,119089,1172265,48670,1183062,52666,7452,66445,
seq_500_99,124750,896151,66871,274177,3870,133125,1174536,50152,1186280,65238,7409,73997,
seq_550_0,150975,1055483,74537,262912,4335,210428,1176979,68689,1188852,60016,8305,71602,
seq_550_1,150975,1051704,77122,271953,4324,194214,1179596,57113,1191384,59180,8298,71535,
seq_550_2,150975,1176964,71850,253188,4317,143693,1182133,53707,1193537,60298,8299,70942,
seq_550_3,150975,1115009,75430,265081,4313,149582,1185134,56455,1196352,59045,8323,71211,
seq_550_4,150975,1014861,74723,261287,4328,134627,1187670,54843,1198748,57701,8317,70113,
seq_550_5,150975,1135071,76258,267592,4309,139645,1190293,55486,1201212,57920,8312,72394,
seq_550_6,150975,1048312,73735,258553,4288,138469,1192608,53031,1203987,59619,8346,71578,
seq_550_7,150975,1060166,76606,267847,4302,134765,1194847,51936,1207078,61096,8330,70753,
seq_550_8,150975,1080099,80704,281602,4321,134590,1197630,54667,1209328,58189,8299,70940,
seq_550_9,150975,1050135,72847,256453,4316,1382803,1200452,53771,1211373,56261,8326,71413,
seq_550_10,150975,1161397,82420,314239,4327,104634,1203294,56508,1214827,63669,8335,74639,
seq_550_11,150975,1159291,75594,286955,4326,102763,1206241,57867,1217133,61880,8344,76800,
seq_550_12,150975,1121960,78866,298696,4327,103667,1208675,55358,1219947,61394,8302,75187,
seq_550_13,150975,1096423,78582,374474,4319,97663,1211082,53929,1222498,58877,8345,75385,
seq_550_14,150975,1112005,78986,300771,4305,105822,1213755,54383,1225007,58970,8307,74716,
seq_550_15,150975,1203098,79816,315461,4316,101569,1216288,55241,1227557,59228,8304,76121,
seq_550_16,150975,1119036,74260,283593,4335,103472,1218908,55210,1229900,60030,8347,75051,
seq_550_17,150975,1133223,74447,284211,4338,97936,1221333,54461,1232213,59014,8344,75012,
seq_550_18,150975,1153799,74965,284391,4310,97724,1224217,55681,1235379,63412,8320,75716,
seq_550_19,150975,1093524,70993,271318,4330,96734,1226991,54811,1238157,61353,8322,76215,
seq_550_20,150975,1083600,77147,308980,4310,131533,1229417,77673,1240991,85163,8303,98926,
seq_550_21,150975,1144297,75942,291304,4322,101609,1232242,74438,1244494,84267,8314,74734,
seq_550_22,150975,1202454,74709,285754,4299,102635,1235236,57195,1247503,61720,8388,75818,
seq_550_23,150975,1050451,70685,269041,4280,97637,1237981,56206,1249945,62275,8348,75083,
seq_550_24,150975,1153837,76035,316089,4313,96325,1240278,53082,1252507,60454,8306,75899,
seq_550_25,150975,1195026,78441,299063,4302,102957,1243215,57254,1254761,60127,8320,76181,
seq_550_26,150975,1112599,77715,296219,4319,100421,1245878,56354,1257246,61647,8322,74864,
seq_550_27,150975,1146699,73044,277346,4338,101175,1248166,56211,1259849,60463,8327,74417,
seq_550_28,150975,1149592,78264,298049,4281,100546,1251372,57835,1262319,59429,8278,73555,
seq_550_29,150975,1088027,74422,284175,4318,101135,1254048,56189,1265351,63218,8343,75993,
seq_550_30,150975,1113286,72783,276359,4355,114151,1256954,56496,1268036,60841,8320,74867,
seq_550_31,150975,1167346,75445,300726,4296,103981,1259548,55921,1271358,63031,8303,75059,
seq_550_32,150975,1191191,76924,361979,4334,103201,1262125,57474,1273811,62053,8280,74887,
seq_550_33,150975,1187120,72529,277751,4318,97220,1264345,54696,1275842,58692,8335,74197,
seq_550_34,150975,1289909,75549,288705,4320,101581,1267061,57849,1278372,59717,8326,75036,
seq_550_35,150975,1204730,76908,293302,4324,96212,1269840,57365,1280995,60066,8333,75709,
seq_550_36,150975,1144044,74518,282831,4303,96596,1272124,52513,1283680,59738,8306,73958,
seq_550_37,150975,1119771,72967,278588,4320,96062,1274850,55859,1286043,58229,8311,75412,
seq_550_38,150975,1266657,76837,293398,4338,104643,1277903,59092,1289230,60733,8297,75629,
seq_550_39,150975,1153732,74353,282234,4327,98436,1280413,54135,1291543,61563,8361,75793,
seq_550_40,150975,1166499,72856,276670,4332,100774,1282762,54218,1293740,58342,8356,74793,
seq_550_41,150975,1100032,76996,293745,4307,103045,1285530,56162,1296652,59963,8330,75627,
seq_550_42,150975,1145981,75351,287968,4319,127628,1288713,74298,1299045,59869,8356,75691,
seq_550_43,150975,1243502,72588,276260,4313,106733,1291172,56979,1301724,61880,8347,76027,
seq_550_44,150975,1142352,75404,287751,4311,103170,1293864,55633,1304097,60710,8327,74687,
seq_550_45,150975,1115204,76421,289690,4306,98688,1296280,54511,1306495,59168,8281,73960,
seq_550_46,150975,1095763,78462,297063,4324,107011,1298791,56583,1309071,60060,8295,75290,
seq_550_47,150975,1185869,76005,293489,4313,98874,1300718,53749,1311986,61811,8297,75226,
seq_550_48,150975,1186071,75919,289935,4316,101576,1303524,55035,1315862,67032,8328,75096,
seq_550_49,150975,1101917,72795,278207,4302,97595,1306219,56871,1317896,58062,8316,73730,
seq_550_50,150975,1157570,74215,283214,4326,97125,1308712,54713,1320688,59901,8348,74722,
seq_550_51,150975,1149061,77662,295971,4326,115647,1311319,56499,1323766,63680,8345,75520,
seq_550_52,150975,1291829,75850,291685,4299,102468,1314267,58370,1326374,61019,8370,75459,
seq_550_53,150975,1097371,74982,284796,4336,99767,1316939,59771,1328833,59214,8330,74968,
seq_550_54,150975,1208224,74195,283359,4324,97008,1320256,58686,1331460,61043,8314,75345,
seq_550_55,150975,1139151,72686,277824,4322,93780,1323560,56495,1334036,60737,8348,74803,
seq_550_56,150975,1088653,76167,290379,4315,168448,1326209,55418,1336904,66891,8322,103870,
seq_550_57,150975,1198572,72288,280705,4327,185583,1329364,57697,1339485,60790,8324,75293,
seq_550_58,150975,1161669,74992,286321,4310,107105,1331887,53864,1342006,59842,8317,74761,
seq_550_59,150975,1151563,70570,270111,4313,99707,1334305,53436,1344426,58059,8309,74662,
seq_550_60,150975,1105165,70297,269086,4324,95702,1336574,54413,1346861,58095,8336,75365,
seq_550_61,150975,1213826,75241,287466,4338,99433,1338905,54705,1349467,60668,8352,75145,
seq_550_62,150975,1170121,76157,290249,4314,102155,1341131,53193,1351581,57786,8324,74607,
seq_550_63,150975,1160698,75614,288268,4308,98189,1343637,55545,1353935,58789,8331,74922,
seq_550_64,150975,1209515,73920,282491,4313,99703,1346091,54845,1356019,59491,8339,75274,
seq_550_65,150975,1122474,73737,280010,4304,98716,1349090,55856,1359439,65585,8359,74300,
seq_550_66,150975,1270712,74774,286015,4327,101129,1351274,53278,1361871,60579,8342,76153,
seq_550_67,150975,1134489,75700,287486,4301,110305,1353617,54854,1364368,60342,8333,74834,
seq_550_68,150975,1174558,75135,286998,4323,98225,1356881,58174,1367422,63656,8357,75005,
seq_550_69,150975,1151410,75338,285962,4301,96294,1359677,54625,1370127,60758,8309,75554,
seq_550_70,150975,1242523,73692,306212,4333,100279,1362207,55035,1372861,63099,8336,76143,
seq_550_71,150975,1207445,73878,281967,4325,93043,1364740,55373,1374988,57264,8365,75273,
seq_550_72,150975,1246351,75001,286164,4327,110427,1367469,57214,1378871,68263,8331,76046,
seq_550_73,150975,1153509,77418,293536,4310,94549,1370124,54970,1381336,58259,8288,73963,
seq_550_74,150975,1175825,77462,294335,4313,99433,1372755,55868,1383261,56558,8364,74885,
seq_550_75,150975,1224713,75767,287726,4334,102609,1375309,55361,1385847,60915,8343,75856,
seq_550_76,150975,1138655,75611,288281,4306,98928,1378029,55475,1388943,61746,8330,74227,
seq_550_77,150975,1110174,73871,282077,4331,95966,1380527,54263,1391678,60541,8354,74182,
seq_550_78,150975,1161785,77491,295319,4334,97032,1382986,54373,1394418,61585,8353,74243,
seq_550_79,150975,1061828,74001,282541,4327,98003,1386083,58112,1396473,75669,8314,75804,
seq_550_80,150975,1124191,74920,286845,4291,104281,1388480,54516,1399021,100664,8310,75797,
seq_550_81,150975,1069191,75268,287214,4317,103663,1391745,58632,1401813,60174,8349,75464,
seq_550_82,150975,1087543,73929,282369,4318,97351,1394347,55214,1404900,61801,8313,74445,
seq_550_83,150975,1135509,74876,284222,4304,101968,1396739,53894,1407240,60532,8288,74770,
seq_550_84,150975,1236526,74856,284761,4312,100833,1399080,53920,1409746,59757,8339,75876,
seq_550_85,150975,1091735,75728,289447,4324,103466,1401731,73378,1412388,63793,8298,129716,
seq_550_86,150975,1165902,74631,285210,4318,101440,1404163,55115,1415476,64840,8342,74903,
seq_550_87,150975,1162060,76157,290400,4332,96267,1406423,53358,1419189,67101,8339,74669,
seq_550_88,150975,1066001,75696,288530,4331,104971,1408857,54125,1422281,62780,8291,73681,
seq_550_89,150975,1200284,74162,321581,4302,102190,1412137,60694,1424910,60534,8348,76128,
seq_550_90,150975,1070580,75761,289113,4340,103221,1414726,55644,1427316,58055,8329,75287,
seq_550_91,150975,1135368,76158,288839,4341,96878,1417526,57341,1429625,58181,8322,74759,
seq_550_92,150975,1119973,76043,288519,4325,96827,1419650,52594,1432384,60516,8283,74135,
seq_550_93,150975,1125249,74693,285267,4323,114068,1422485,57486,1435225,131289,8363,76246,
seq_550_94,150975,1139652,79531,301081,4317,101840,1425095,54838,1437811,59658,8324,74391,
seq_550_95,150975,1198556,76004,289717,4332,97436,1427411,54340,1440514,63645,8299,74607,
seq_550_96,150975,1043748,73305,282485,4324,107042,1430187,57471,1444057,65520,8370,75355,
seq_550_97,150975,1104811,72714,276445,4334,100976,1433483,58941,1447044,62309,8312,74559,
seq_550_98,150975,1121431,76142,315317,4309,98696,1437312,63344,1450004,62351,8297,76482,
seq_550_99,150975,1114595,74520,284600,4333,103145,1440268,57198,1452656,61139,8334,75250,
seq_600_0,179700,1345774,89423,339892,4797,110941,1443226,62456,1455934,68104,9260,83830,
seq_600_1,179700,1323627,86996,367441,4801,107410,1446688,63758,1458443,64838,9249,82061,
seq_600_2,179700,1363467,89956,341732,4813,251600,1449423,63546,1461313,67006,9240,82399,
seq_600_3,179700,1381639,84552,320494,4796,109785,1451921,60805,1464141,65648,9315,83961,
seq_600_4,179700,1487821,86117,328105,4802,114132,1454309,58696,1467382,68802,9277,82914,
seq_600_5,179700,1346219,93058,352993,4789,106806,1456833,61942,1470469,67161,9216,82228,
seq_600_6,179700,1366857,87327,332868,4802,110129,1459561,60775,1473473,72118,9241,83441,
seq_600_7,179700,1435586,88436,336579,4813,111521,1462593,62088,1476989,69467,9280,83857,
seq_600_8,179700,1393790,86073,327737,4796,115316,1465624,59429,1479953,66691,9259,83681,
seq_600_9,179700,1348370,91561,347777,4781,107060,1468064,59796,1482486,63768,9230,83557,
seq_600_10,179700,1338351,93144,353365,4799,107791,1470929,62946,1484967,64354,9243,83329,
seq_600_11,179700,1461495,93336,354915,4805,113080,1474419,64013,1488614,73250,9210,83957,
seq_600_12,179700,1403471,89698,341054,4807,105668,1476900,58600,1492050,68315,9240,83168,
seq_600_13,179700,1387516,91079,345967,4778,124780,1479923,61029,1495015,65683,9252,81755,
